Movie Name,Rating,Votes,Duration (minutes)
287. Um Tempo de Todos,8.4, 94K,132
288. Gateway District - Project Algerine,8.4, 94K,N/A
"289. Georges Pompidou, la cruauté du pouvoir",8.4, 94K,104
290. Testimoni del tempo,8.4, 94K,N/A
291. Testimoni del tempo,8.4, 94K,N/A
292. The Man Outside,8.4, 94K,70
293. Descartes in Egmond,8.4, 94K,72
"294. Twin Falls, 2001-2024",8.4, 94K,180
"295. Ritter, Burgen, Edelfrauen - Liebessagen aus dem Mittelalter",8.4, 94K,N/A
296. The Canal Map of Britain,8.4, 94K,59
297. On Moral Grounds,8.4, 94K,74
298. Douglas Stories,8.4, 94K,N/A
"299. Le Temple d'Hatchepsout, Reine d'Egypte",8.4, 94K,N/A
300. Svjedoci pravde - Ratni zlocini u Bosanskom Novom,8.4, 94K,N/A
301. Colonel Xanthi,8.4, 94K,N/A
302. O Último Papagaio de Timneh,8.4, 94K,49
303. Castles in Haiti,8.4, 94K,N/A
304. The Word,8.4, 94K,45
305. Vola Colomba - Trieste 1954,8.4, 94K,52
306. Zle smierci,8.4, 94K,N/A
307. Oda: Vlucht door de Eeuwen,8.4, 94K,N/A
308. El Genocidio Silencioso,8.4, 94K,82
309. Okufere,8.4, 94K,91
310. The Storm,8.4, 94K,165
311. On Air,8.4, 94K,N/A
312. Al Kafi,8.4, 94K,110
313. Nancy & Bill: The Story Before Oliver Twist,8.4, 94K,N/A
314. Andrew Trimble: For Ulster & Ireland,8.4, 94K,N/A
315. Ensamble Patagonia,8.4, 94K,N/A
316. International Resonance of the April Uprising,8.4, 94K,51
317. Sivestan,8.4, 94K,N/A
318. Tatai Patara 1597,8.4, 94K,70
319. The Coastal Map of Britain,8.4, 94K,60
320. Area 2,8.4, 94K,N/A
321. Raconte-moi la France,8.4, 94K,N/A
322. The Old Baraboo Inn,8.4, 94K,48
