Movie Name,Rating,Votes,Duration (minutes)
281. Eyes of Gaza,8.3, 8.7K,50
282. Breaking Olympia: The Phil Heath Story,8.3, 8.7K,114
"283. Carville: Winning Is Everything, Stupid",8.3, 8.7K,98
284. Georgia O'Keeffe: The Brightness of Light,8.3, 8.7K,118
285. Marcella,8.3, 8.7K,97
286. Underdog: The Andy Swallow Story,8.3, 8.7K,118
287. Youth (Homecoming),8.3, 8.7K,152
288. Jesus Crown of Thorns,8.3, 8.7K,N/A
289. Who in the Hell Is Regina Jones?,8.3, 8.7K,99
290. The 1916 Project,8.3, 8.7K,76
291. Songs of Slow Burning Earth,8.3, 8.7K,95
292. To Dye For: The Documentary,8.3, 8.7K,84
293. Van Gogh: Poets & Lovers,8.3, 8.7K,90
294. The Ark and the Darkness,8.3, 8.7K,125
295. Silent Trees,8.3, 8.7K,85
296. Cabin Pressure - 'Anya leszek csak azért is!',8.3, 8.7K,80
297. Vaxxed III: Authorized to Kill,8.3, 8.7K,117
298. Fortune Feimster: Crushing It,8.3, 8.7K,58
299. Johatsu: Into Thin Air,8.3, 8.7K,86
300. Where Olive Trees Weep,8.3, 8.7K,N/A
301. Youth (Hard Times),8.3, 8.7K,227
302. Topuria Matador,8.3, 8.7K,95
303. Meanwhile,8.3, 8.7K,88
304. Wild Wild Space,8.3, 8.7K,93
305. Lie to Me,8.3, 8.7K,94
306. Lesvia,8.3, 8.7K,78
307. Young Royals Forever,8.3, 8.7K,53
308. State Organs,8.3, 8.7K,75
309. Une famille,8.3, 8.7K,82
310. We Can Be Heroes,8.3, 8.7K,86
311. Balomania,8.3, 8.7K,93
312. The War on Children,8.3, 8.7K,141
313. Desire Lines,8.3, 8.7K,81
314. Madu,8.3, 8.7K,100
315. Resistance: They Fought Back,8.3, 8.7K,100
316. The Invasion,8.3, 8.7K,145
317. You Are Not Alone: Fighting the Wolf Pack,8.3, 8.7K,102
318. Trans Memoria,8.3, 8.7K,72
319. Larger Than Life: Reign of the Boybands,8.3, 8.7K,95
320. 7 Beats Per Minute,8.3, 8.7K,100
321. XiXi,8.3, 8.7K,100
322. ABBA: Against the Odds,8.3, 8.7K,90
323. Broken Eyes,8.3, 8.7K,78
324. The Final: Attack on Wembley,8.3, 8.7K,82
325. The War on Truth,8.3, 8.7K,N/A
326. ADA: My Mother the Architect,8.3, 8.7K,81
327. Yalla Parkour,8.3, 8.7K,89
328. Follow the Rain,8.3, 8.7K,77
329. Lee Priest: Rebel with a Cause,8.3, 8.7K,137
330. The Shadow Scholars,8.3, 8.7K,97
331. Homegrown,8.3, 8.7K,109
332. Anxiety Club,8.3, 8.7K,N/A
333. The Unsilenced Women's Empowerment and the Battle for Survival,8.3, 8.7K,N/A
334. Undisputed,8.3, 8.7K,64
335. Seventeen Tour 'Follow' Again to Cinemas,8.3, 8.7K,103
336. Old World Order,8.3, 8.7K,90
337. Louder: The Soundtrack of Change,8.3, 8.7K,61
338. Outstanding: A Comedy Revolution,8.3, 8.7K,100
339. Democracy Noir,8.3, 8.7K,116
340. Death Without Mercy,8.3, 8.7K,85
341. Tom Dustin: Portrait of a Comedian,8.3, 8.7K,111
342. Twisters: The Real Story,8.3, 8.7K,N/A
343. Soldiers of Song,8.3, 8.7K,90
344. Fight to Live,8.3, 8.7K,79
345. The White House Effect,8.3, 8.7K,94
346. Mrs. Robinson,8.3, 8.7K,94
347. Chuck Zito: An American Story,8.3, 8.7K,N/A
348. Emma and Eddie: A Working Couple,8.3, 8.7K,93
349. Garbo: Where Did You Go?,8.3, 8.7K,90
350. The Man You Don't Know,8.3, 8.7K,N/A
351. Breaking the Silence: The Maria Soledad Case,8.3, 8.7K,95
352. Operation Hope: The Children Lost in the Amazon,8.3, 8.7K,86
353. Mozart's Sister,8.3, 8.7K,98
354. The Impact: Groundbreaking Documentary,8.3, 8.7K,N/A
